order_id,customer_id,product_id,order_date,quantity,price,cost,category,brand,sales_value,cost_value,profit,name,age,gender,location,signup_date,customer_tenure_days
225,359,495,2022-04-05,2,125,23,Electronics,Brand_8,250,46,204,Customer_359,18,Male,Rotterdam,2023-02-10,691
226,526,466,2022-11-23,2,54,26,Sports,Brand_15,108,52,56,Customer_526,28,Male,Tokyo,2022-06-12,934
227,194,330,2023-09-02,3,133,54,Luxury,Brand_17,399,162,237,Customer_194,37,Female,Eindhoven,2021-07-11,1270
228,64,433,2022-06-13,4,142,110,Electronics,Brand_10,568,440,128,Customer_64,36,Male,Lagos,2023-06-16,565
229,338,302,2023-04-25,3,180,74,Clothing,Brand_4,540,222,318,Customer_338,30,Female,Groningen,2023-09-28,461
230,250,401,2022-09-24,4,182,46,Clothing,Brand_14,728,184,544,Customer_250,36,Female,Amsterdam,2021-11-20,1138
231,477,422,2021-10-14,3,150,116,Sports,Brand_8,450,348,102,Customer_477,59,Male,Amsterdam,2023-04-29,613
232,879,58,2023-03-03,4,217,138,Electronics,Brand_17,868,552,316,Customer_879,56,Male,Eindhoven,2022-06-19,927
233,62,442,2023-01-12,4,192,18,Luxury,Brand_4,768,72,696,Customer_62,30,Female,Utrecht,2022-06-20,926
234,55,405,2021-10-08,3,127,82,Home,Brand_15,381,246,135,Customer_55,40,Female,Eindhoven,2020-07-16,1630
235,109,128,2023-02-10,1,154,123,Sports,Brand_11,154,123,31,Customer_109,39,Male,Accra,2021-08-22,1228
236,351,323,2023-08-23,3,214,42,Luxury,Brand_14,642,126,516,Customer_351,62,Female,Accra,2020-02-27,1770
237,912,475,2021-09-12,1,193,154,Home,Brand_1,193,154,39,Customer_912,24,Male,Groningen,2021-03-11,1392
238,72,492,2022-03-10,2,280,163,Luxury,Brand_18,560,326,234,Customer_72,33,Female,Groningen,2020-05-18,1689
239,887,119,2023-09-01,2,121,52,Luxury,Brand_8,242,104,138,Customer_887,50,Female,Amsterdam,2020-04-29,1708
240,120,418,2021-06-19,2,303,130,Books,Brand_4,606,260,346,Customer_120,41,Male,Utrecht,2021-12-28,1100
241,848,369,2023-05-02,1,169,126,Electronics,Brand_18,169,126,43,Customer_848,30,Female,Accra,2020-05-20,1687
242,781,50,2021-06-14,3,212,57,Electronics,Brand_16,636,171,465,Customer_781,64,Female,Accra,2021-12-20,1108
243,135,289,2021-05-17,1,163,112,Books,Brand_12,163,112,51,Customer_135,48,Female,Eindhoven,2021-09-15,1204
244,52,105,2023-07-01,1,94,28,Sports,Brand_20,94,28,66,Customer_52,40,Female,Utrecht,2021-06-26,1285
245,904,335,2022-12-28,2,274,110,Sports,Brand_11,548,220,328,Customer_904,31,Male,Groningen,2021-10-13,1176
246,276,358,2021-08-05,1,90,78,Home,Brand_18,90,78,12,Customer_276,64,Female,Utrecht,2021-05-27,1315
247,545,18,2023-07-25,1,88,81,Luxury,Brand_6,88,81,7,Customer_545,52,Male,Eindhoven,2023-08-09,511
248,171,424,2023-03-25,2,160,54,Electronics,Brand_10,320,108,212,Customer_171,35,Male,Lagos,2022-09-29,825
249,851,143,2021-08-01,3,231,35,Home,Brand_4,693,105,588,Customer_851,31,Female,Lagos,2023-07-23,528
250,468,445,2022-09-23,3,302,162,Electronics,Brand_3,906,486,420,Customer_468,32,Female,Groningen,2021-07-22,1259
251,835,98,2022-05-21,4,198,93,Home,Brand_9,792,372,420,Customer_835,37,Female,Eindhoven,2020-12-14,1479
252,782,15,2023-09-13,2,233,141,Sports,Brand_13,466,282,184,Customer_782,24,Male,Utrecht,2021-07-17,1264
253,255,53,2023-08-08,4,359,196,Books,Brand_20,1436,784,652,Customer_255,35,Female,Accra,2022-01-05,1092
254,482,178,2021-12-19,3,54,14,Books,Brand_18,162,42,120,Customer_482,54,Male,Accra,2023-05-18,594
255,934,419,2022-02-08,2,196,148,Luxury,Brand_20,392,296,96,Customer_934,57,Female,Groningen,2023-06-30,551
256,261,161,2021-02-08,4,158,51,Electronics,Brand_5,632,204,428,Customer_261,38,Male,Groningen,2022-11-27,766
257,948,314,2021-04-06,3,316,165,Electronics,Brand_17,948,495,453,Customer_948,21,Female,Utrecht,2023-10-30,429
258,474,266,2021-07-17,3,237,174,Sports,Brand_6,711,522,189,Customer_474,45,Male,Accra,2020-01-13,1815
259,480,17,2023-05-07,3,189,42,Home,Brand_5,567,126,441,Customer_480,63,Female,Tokyo,2022-09-05,849
260,1,124,2021-01-12,1,226,188,Home,Brand_15,226,188,38,Customer_1,59,Female,Amsterdam,2020-05-23,1684
261,278,377,2021-04-18,1,220,25,Clothing,Brand_7,220,25,195,Customer_278,46,Female,Tokyo,2022-05-25,952
262,781,183,2022-07-25,2,38,11,Clothing,Brand_12,76,22,54,Customer_781,64,Female,Accra,2021-12-20,1108
263,546,101,2021-08-09,4,270,154,Clothing,Brand_5,1080,616,464,Customer_546,61,Female,Lagos,2021-08-28,1222
264,28,403,2023-03-01,3,213,102,Electronics,Brand_17,639,306,333,Customer_28,49,Male,Rotterdam,2020-03-17,1751
265,292,302,2022-10-21,4,180,74,Clothing,Brand_4,720,296,424,Customer_292,27,Female,Eindhoven,2022-06-06,940
266,265,320,2023-09-20,3,175,152,Books,Brand_5,525,456,69,Customer_265,18,Female,Amsterdam,2022-01-31,1066
267,109,345,2023-03-01,2,51,16,Home,Brand_20,102,32,70,Customer_109,39,Male,Accra,2021-08-22,1228
268,22,471,2022-05-08,2,222,149,Home,Brand_4,444,298,146,Customer_22,50,Female,Lagos,2023-07-08,543
269,456,468,2023-09-01,2,250,60,Books,Brand_9,500,120,380,Customer_456,60,Male,Amsterdam,2021-04-14,1358
270,771,163,2022-03-24,1,72,20,Sports,Brand_7,72,20,52,Customer_771,34,Female,Accra,2022-03-28,1010
271,389,274,2023-08-23,4,235,36,Home,Brand_2,940,144,796,Customer_389,43,Female,Amsterdam,2023-04-16,626
272,682,55,2022-07-17,1,291,197,Clothing,Brand_2,291,197,94,Customer_682,63,Female,Utrecht,2020-02-11,1786
273,503,158,2021-07-08,3,217,109,Books,Brand_2,651,327,324,Customer_503,41,Female,Accra,2023-10-16,443
274,411,191,2021-10-04,4,243,171,Books,Brand_17,972,684,288,Customer_411,25,Female,Amsterdam,2021-02-10,1421
275,334,292,2021-12-25,4,253,199,Home,Brand_16,1012,796,216,Customer_334,28,Female,Groningen,2021-03-26,1377
276,998,328,2021-03-15,2,99,80,Sports,Brand_17,198,160,38,Customer_998,60,Female,Utrecht,2020-01-02,1826
277,861,193,2023-07-10,2,149,120,Sports,Brand_5,298,240,58,Customer_861,56,Male,Utrecht,2023-05-01,611
278,565,280,2021-01-21,1,224,124,Luxury,Brand_15,224,124,100,Customer_565,56,Male,Rotterdam,2022-10-30,794
279,618,399,2023-06-07,4,185,114,Clothing,Brand_1,740,456,284,Customer_618,38,Female,Amsterdam,2020-03-02,1766
280,342,52,2021-05-03,1,101,5,Books,Brand_7,101,5,96,Customer_342,53,Female,Eindhoven,2022-02-10,1056
281,7,146,2022-10-18,2,269,108,Home,Brand_10,538,216,322,Customer_7,47,Female,Utrecht,2023-05-23,589
282,969,354,2023-07-23,3,139,127,Home,Brand_14,417,381,36,Customer_969,52,Male,Amsterdam,2023-11-26,402
283,447,214,2023-01-25,3,304,147,Clothing,Brand_15,912,441,471,Customer_447,64,Female,Rotterdam,2021-07-21,1260
284,518,69,2021-03-08,3,180,118,Luxury,Brand_1,540,354,186,Customer_518,53,Female,Groningen,2021-11-21,1137
285,487,140,2021-01-11,4,78,24,Electronics,Brand_5,312,96,216,Customer_487,39,Female,Utrecht,2023-05-26,586
286,426,269,2022-08-29,4,231,97,Home,Brand_1,924,388,536,Customer_426,24,Female,Utrecht,2021-02-09,1422
287,450,499,2022-03-14,3,351,178,Clothing,Brand_20,1053,534,519,Customer_450,29,Female,Utrecht,2023-10-02,457
288,536,120,2021-06-12,4,349,180,Books,Brand_20,1396,720,676,Customer_536,41,Female,Amsterdam,2021-12-06,1122
289,884,49,2021-08-21,3,200,101,Clothing,Brand_18,600,303,297,Customer_884,64,Female,Groningen,2022-09-18,836
290,718,463,2023-09-25,3,253,158,Sports,Brand_12,759,474,285,Customer_718,30,Female,Amsterdam,2023-01-14,718
291,708,454,2022-01-14,1,251,156,Home,Brand_18,251,156,95,Customer_708,52,Female,Utrecht,2023-11-22,406
292,158,484,2023-04-24,4,249,52,Clothing,Brand_3,996,208,788,Customer_158,36,Male,Tokyo,2022-10-23,801
293,571,262,2021-02-18,4,166,5,Luxury,Brand_3,664,20,644,Customer_571,18,Female,Rotterdam,2021-03-09,1394
294,360,457,2022-04-14,1,179,94,Sports,Brand_11,179,94,85,Customer_360,21,Female,Tokyo,2023-06-26,555
295,447,320,2021-08-10,2,175,152,Books,Brand_5,350,304,46,Customer_447,64,Female,Rotterdam,2021-07-21,1260
296,694,69,2022-12-18,3,180,118,Luxury,Brand_1,540,354,186,Customer_694,45,Female,Eindhoven,2021-08-04,1246
297,988,464,2021-11-21,4,202,166,Electronics,Brand_1,808,664,144,Customer_988,40,Female,Groningen,2020-12-01,1492
298,50,18,2021-11-30,2,88,81,Luxury,Brand_6,176,162,14,Customer_50,38,Female,Rotterdam,2021-08-31,1219
299,949,20,2021-07-21,4,193,158,Sports,Brand_20,772,632,140,Customer_949,47,Male,Rotterdam,2024-02-07,329
300,535,474,2022-02-20,4,213,16,Books,Brand_3,852,64,788,Customer_535,35,Male,Accra,2022-09-21,833
301,590,214,2023-06-03,4,304,147,Clothing,Brand_15,1216,588,628,Customer_590,19,Female,Lagos,2021-01-09,1453
302,290,275,2021-02-26,3,162,66,Clothing,Brand_8,486,198,288,Customer_290,27,Female,Eindhoven,2020-07-01,1645
303,423,133,2022-12-31,4,187,68,Luxury,Brand_9,748,272,476,Customer_423,47,Male,Amsterdam,2020-11-10,1513
304,802,390,2021-04-05,4,138,70,Home,Brand_2,552,280,272,Customer_802,60,Female,Eindhoven,2022-12-08,755
305,262,239,2022-09-12,1,170,82,Electronics,Brand_9,170,82,88,Customer_262,53,Female,Tokyo,2021-08-10,1240
306,164,483,2023-04-17,4,283,109,Sports,Brand_10,1132,436,696,Customer_164,26,Female,Utrecht,2020-09-27,1557
307,402,321,2021-05-22,3,147,62,Clothing,Brand_15,441,186,255,Customer_402,55,Female,Groningen,2022-05-29,948
308,704,66,2022-03-03,4,302,127,Sports,Brand_7,1208,508,700,Customer_704,58,Female,Rotterdam,2022-09-10,844
309,182,132,2023-02-15,2,193,94,Electronics,Brand_18,386,188,198,Customer_182,41,Female,Amsterdam,2020-11-21,1502
310,252,323,2021-04-14,1,214,42,Luxury,Brand_14,214,42,172,Customer_252,46,Female,Rotterdam,2020-07-12,1634
311,838,149,2023-05-27,4,187,7,Home,Brand_9,748,28,720,Customer_838,50,Female,Accra,2022-06-22,924
312,938,399,2022-01-23,2,185,114,Clothing,Brand_1,370,228,142,Customer_938,38,Female,Accra,2021-11-25,1133
313,791,373,2022-05-25,2,102,42,Electronics,Brand_20,204,84,120,Customer_791,50,Male,Tokyo,2023-06-08,573
314,886,15,2021-10-10,3,233,141,Sports,Brand_13,699,423,276,Customer_886,19,Female,Tokyo,2023-05-13,599
315,342,252,2022-03-04,1,178,164,Sports,Brand_7,178,164,14,Customer_342,53,Female,Eindhoven,2022-02-10,1056
316,54,30,2022-01-04,4,307,153,Home,Brand_7,1228,612,616,Customer_54,24,Male,Tokyo,2022-06-22,924
317,603,46,2023-09-14,4,286,189,Clothing,Brand_14,1144,756,388,Customer_603,30,Female,Rotterdam,2021-03-12,1391
318,601,154,2022-02-24,4,99,25,Sports,Brand_9,396,100,296,Customer_601,29,Male,Tokyo,2023-11-26,402
319,262,63,2022-03-14,4,148,70,Clothing,Brand_19,592,280,312,Customer_262,53,Female,Tokyo,2021-08-10,1240
320,988,101,2022-04-04,1,270,154,Clothing,Brand_5,270,154,116,Customer_988,40,Female,Groningen,2020-12-01,1492
321,587,204,2022-02-07,2,188,43,Electronics,Brand_17,376,86,290,Customer_587,23,Female,Groningen,2023-10-25,434
322,685,131,2021-08-03,1,254,82,Luxury,Brand_7,254,82,172,Customer_685,45,Female,Tokyo,2021-01-22,1440
323,265,297,2023-04-23,1,255,87,Luxury,Brand_2,255,87,168,Customer_265,18,Female,Amsterdam,2022-01-31,1066
324,540,11,2022-08-30,2,218,132,Clothing,Brand_13,436,264,172,Customer_540,63,Male,Rotterdam,2021-07-01,1280
325,347,347,2021-05-18,2,241,51,Sports,Brand_13,482,102,380,Customer_347,48,Female,Rotterdam,2022-05-17,960
326,369,228,2021-04-19,1,205,150,Home,Brand_6,205,150,55,Customer_369,26,Female,Groningen,2024-01-23,344
327,937,96,2023-09-21,3,173,162,Electronics,Brand_14,519,486,33,Customer_937,26,Male,Rotterdam,2021-05-01,1341
328,381,273,2023-08-08,2,141,100,Books,Brand_10,282,200,82,Customer_381,38,Female,Eindhoven,2022-06-30,916
329,186,22,2021-09-11,1,171,23,Home,Brand_16,171,23,148,Customer_186,46,Male,Groningen,2021-04-10,1362
330,608,470,2021-08-01,4,221,80,Electronics,Brand_18,884,320,564,Customer_608,20,Male,Tokyo,2021-07-16,1265
331,595,301,2021-03-24,1,269,132,Luxury,Brand_1,269,132,137,Customer_595,48,Female,Rotterdam,2023-09-02,487
332,117,135,2022-04-25,3,186,59,Luxury,Brand_6,558,177,381,Customer_117,29,Male,Utrecht,2021-03-12,1391
333,496,408,2022-01-20,2,180,174,Electronics,Brand_2,360,348,12,Customer_496,33,Male,Tokyo,2023-03-31,642
334,821,236,2021-11-07,2,74,11,Sports,Brand_14,148,22,126,Customer_821,54,Female,Lagos,2022-07-28,888
335,313,196,2021-05-27,3,165,22,Electronics,Brand_5,495,66,429,Customer_313,22,Female,Rotterdam,2021-06-27,1284
336,941,64,2023-07-25,3,240,166,Electronics,Brand_16,720,498,222,Customer_941,58,Female,Utrecht,2023-08-13,507
337,689,42,2021-02-03,2,149,111,Sports,Brand_6,298,222,76,Customer_689,55,Male,Amsterdam,2022-08-16,869
338,699,115,2023-01-25,3,339,148,Clothing,Brand_13,1017,444,573,Customer_699,46,Female,Utrecht,2022-01-14,1083
339,682,196,2023-03-01,1,165,22,Electronics,Brand_5,165,22,143,Customer_682,63,Female,Utrecht,2020-02-11,1786
340,859,489,2021-01-23,1,122,107,Books,Brand_9,122,107,15,Customer_859,53,Female,Utrecht,2021-05-01,1341
341,322,268,2021-02-22,2,248,57,Books,Brand_1,496,114,382,Customer_322,61,Male,Amsterdam,2020-12-26,1467
342,557,147,2023-01-08,4,116,97,Luxury,Brand_2,464,388,76,Customer_557,24,Male,Amsterdam,2022-12-04,759
343,17,32,2023-09-19,2,141,31,Luxury,Brand_10,282,62,220,Customer_17,37,Female,Amsterdam,2023-04-09,633
344,8,414,2023-07-27,2,172,105,Luxury,Brand_17,344,210,134,Customer_8,46,Female,Accra,2022-11-29,764
345,278,136,2023-09-10,2,361,183,Home,Brand_12,722,366,356,Customer_278,46,Female,Tokyo,2022-05-25,952
346,439,297,2022-11-20,4,255,87,Luxury,Brand_2,1020,348,672,Customer_439,42,Male,Amsterdam,2021-07-06,1275
347,326,357,2021-03-31,2,72,45,Luxury,Brand_5,144,90,54,Customer_326,54,Female,Accra,2021-12-13,1115
348,53,222,2022-06-29,2,331,184,Books,Brand_17,662,368,294,Customer_53,47,Male,Lagos,2022-10-13,811
349,359,30,2023-04-26,4,307,153,Home,Brand_7,1228,612,616,Customer_359,18,Male,Rotterdam,2023-02-10,691
350,662,420,2023-02-22,1,149,75,Luxury,Brand_5,149,75,74,Customer_662,61,Female,Amsterdam,2022-06-26,920
351,12,156,2023-09-24,4,200,186,Home,Brand_5,800,744,56,Customer_12,47,Female,Lagos,2022-08-09,876
352,971,17,2023-01-07,4,189,42,Home,Brand_5,756,168,588,Customer_971,21,Male,Amsterdam,2023-02-27,674
353,547,278,2023-07-30,4,313,177,Home,Brand_10,1252,708,544,Customer_547,49,Female,Groningen,2023-09-08,481
354,780,297,2023-07-06,3,255,87,Luxury,Brand_2,765,261,504,Customer_780,35,Female,Accra,2021-04-13,1359
355,892,287,2023-04-30,3,316,155,Home,Brand_8,948,465,483,Customer_892,22,Female,Utrecht,2024-01-27,340
356,830,148,2023-03-17,4,268,128,Home,Brand_15,1072,512,560,Customer_830,18,Male,Accra,2020-05-16,1691
357,445,203,2021-04-27,1,228,169,Home,Brand_9,228,169,59,Customer_445,54,Female,Rotterdam,2022-11-26,767
358,369,4,2023-01-10,2,159,25,Clothing,Brand_3,318,50,268,Customer_369,26,Female,Groningen,2024-01-23,344
359,939,301,2023-01-17,1,269,132,Luxury,Brand_1,269,132,137,Customer_939,31,Male,Utrecht,2021-07-30,1251
360,997,168,2021-04-22,2,216,39,Clothing,Brand_13,432,78,354,Customer_997,39,Female,Lagos,2020-01-31,1797
361,626,384,2022-07-19,2,295,199,Luxury,Brand_13,590,398,192,Customer_626,21,Male,Lagos,2022-11-20,773
362,57,377,2022-07-02,3,220,25,Clothing,Brand_7,660,75,585,Customer_57,60,Female,Rotterdam,2023-03-29,644
363,55,265,2022-06-06,1,313,157,Luxury,Brand_5,313,157,156,Customer_55,40,Female,Eindhoven,2020-07-16,1630
364,572,230,2021-03-29,3,316,174,Home,Brand_18,948,522,426,Customer_572,25,Female,Amsterdam,2021-05-21,1321
365,255,436,2022-03-03,2,185,63,Books,Brand_12,370,126,244,Customer_255,35,Female,Accra,2022-01-05,1092
366,259,468,2022-11-30,2,250,60,Books,Brand_9,500,120,380,Customer_259,36,Male,Lagos,2020-08-27,1588
367,666,226,2021-10-27,2,314,188,Home,Brand_3,628,376,252,Customer_666,33,Male,Utrecht,2021-04-23,1349
368,309,319,2022-08-25,1,154,54,Home,Brand_15,154,54,100,Customer_309,58,Female,Amsterdam,2022-11-02,791
369,127,35,2021-07-14,3,376,195,Home,Brand_6,1128,585,543,Customer_127,34,Male,Utrecht,2023-12-02,396
370,742,349,2023-07-28,4,281,106,Luxury,Brand_17,1124,424,700,Customer_742,32,Male,Utrecht,2022-07-17,899
371,451,73,2023-02-13,3,114,18,Home,Brand_17,342,54,288,Customer_451,31,Male,Accra,2023-11-20,408
372,539,144,2021-11-27,1,341,198,Home,Brand_12,341,198,143,Customer_539,33,Female,Amsterdam,2020-03-08,1760
373,307,412,2022-05-23,3,214,165,Clothing,Brand_6,642,495,147,Customer_307,51,Female,Accra,2023-05-16,596
374,281,308,2022-09-29,4,211,138,Books,Brand_20,844,552,292,Customer_281,41,Female,Eindhoven,2021-08-25,1225
375,564,374,2023-02-26,2,81,59,Luxury,Brand_11,162,118,44,Customer_564,37,Male,Rotterdam,2023-01-25,707
376,102,376,2023-08-12,3,348,187,Sports,Brand_6,1044,561,483,Customer_102,31,Male,Lagos,2020-08-25,1590
377,287,151,2022-05-05,3,140,128,Clothing,Brand_3,420,384,36,Customer_287,48,Female,Groningen,2022-08-26,859
378,74,221,2023-09-25,1,222,107,Clothing,Brand_4,222,107,115,Customer_74,54,Female,Utrecht,2022-01-19,1078
379,701,46,2021-04-05,2,286,189,Clothing,Brand_14,572,378,194,Customer_701,41,Female,Tokyo,2021-01-28,1434
380,299,66,2023-08-26,4,302,127,Sports,Brand_7,1208,508,700,Customer_299,24,Male,Lagos,2023-07-31,520
381,62,379,2022-06-29,4,193,54,Sports,Brand_14,772,216,556,Customer_62,30,Female,Utrecht,2022-06-20,926
382,559,500,2023-05-25,1,248,87,Sports,Brand_2,248,87,161,Customer_559,22,Female,Eindhoven,2022-07-15,901
383,863,46,2022-12-08,4,286,189,Clothing,Brand_14,1144,756,388,Customer_863,32,Male,Rotterdam,2024-02-05,331
384,658,347,2021-01-29,2,241,51,Sports,Brand_13,482,102,380,Customer_658,38,Male,Utrecht,2023-09-14,475
385,128,101,2021-01-02,1,270,154,Clothing,Brand_5,270,154,116,Customer_128,45,Male,Amsterdam,2023-09-07,482
386,295,299,2022-05-27,1,188,59,Books,Brand_14,188,59,129,Customer_295,28,Female,Utrecht,2022-08-13,872
387,635,157,2021-03-12,3,113,87,Clothing,Brand_6,339,261,78,Customer_635,45,Female,Groningen,2020-05-05,1702
388,748,239,2022-04-21,3,170,82,Electronics,Brand_9,510,246,264,Customer_748,43,Female,Utrecht,2022-04-18,989
389,811,214,2023-09-25,2,304,147,Clothing,Brand_15,608,294,314,Customer_811,31,Male,Utrecht,2020-08-26,1589
390,926,291,2022-12-02,2,367,195,Books,Brand_18,734,390,344,Customer_926,50,Female,Tokyo,2021-11-14,1144
391,738,118,2021-10-03,1,234,144,Sports,Brand_12,234,144,90,Customer_738,38,Male,Groningen,2023-08-25,495
392,896,181,2022-05-26,3,196,112,Sports,Brand_11,588,336,252,Customer_896,57,Female,Eindhoven,2020-05-10,1697
393,270,489,2021-06-25,2,122,107,Books,Brand_9,244,214,30,Customer_270,62,Male,Amsterdam,2021-02-09,1422
394,897,137,2021-10-15,3,163,28,Clothing,Brand_1,489,84,405,Customer_897,31,Female,Accra,2021-05-15,1327
395,883,450,2022-09-16,2,156,29,Clothing,Brand_8,312,58,254,Customer_883,39,Female,Lagos,2023-09-09,480
396,178,416,2021-02-18,3,189,11,Sports,Brand_14,567,33,534,Customer_178,27,Female,Accra,2023-07-31,520
397,433,367,2022-09-17,3,174,169,Books,Brand_19,522,507,15,Customer_433,47,Female,Eindhoven,2023-11-19,409
398,352,273,2021-04-15,3,141,100,Books,Brand_10,423,300,123,Customer_352,24,Female,Tokyo,2022-01-12,1085
399,451,237,2021-01-24,4,129,21,Sports,Brand_5,516,84,432,Customer_451,31,Male,Accra,2023-11-20,408
400,54,337,2021-02-12,4,160,146,Clothing,Brand_13,640,584,56,Customer_54,24,Male,Tokyo,2022-06-22,924
401,574,406,2021-12-16,3,115,51,Clothing,Brand_10,345,153,192,Customer_574,62,Male,Eindhoven,2020-04-05,1732
402,475,96,2021-04-01,2,173,162,Electronics,Brand_14,346,324,22,Customer_475,42,Male,Eindhoven,2022-07-04,912
403,236,65,2022-10-02,2,58,48,Luxury,Brand_8,116,96,20,Customer_236,53,Male,Accra,2020-04-18,1719
404,231,374,2021-05-10,2,81,59,Luxury,Brand_11,162,118,44,Customer_231,35,Female,Eindhoven,2022-09-02,852
405,99,71,2023-02-15,1,151,123,Luxury,Brand_6,151,123,28,Customer_99,31,Female,Rotterdam,2020-08-27,1588
406,382,308,2022-01-23,3,211,138,Books,Brand_20,633,414,219,Customer_382,57,Female,Utrecht,2023-08-29,491
407,261,33,2023-05-10,2,141,72,Books,Brand_8,282,144,138,Customer_261,38,Male,Groningen,2022-11-27,766
408,246,354,2021-08-19,3,139,127,Home,Brand_14,417,381,36,Customer_246,36,Male,Amsterdam,2020-10-20,1534
409,935,126,2021-03-05,4,175,121,Electronics,Brand_19,700,484,216,Customer_935,46,Female,Tokyo,2022-03-21,1017
410,733,91,2022-08-15,1,135,112,Electronics,Brand_20,135,112,23,Customer_733,42,Male,Groningen,2021-01-27,1435
411,782,343,2022-05-27,4,312,171,Electronics,Brand_4,1248,684,564,Customer_782,24,Male,Utrecht,2021-07-17,1264
412,641,399,2021-06-21,3,185,114,Clothing,Brand_1,555,342,213,Customer_641,25,Female,Accra,2020-01-08,1820
413,901,476,2023-01-10,3,217,36,Home,Brand_5,651,108,543,Customer_901,53,Male,Utrecht,2021-09-27,1192
414,928,129,2022-04-22,1,17,11,Clothing,Brand_11,17,11,6,Customer_928,18,Female,Rotterdam,2020-03-12,1756
415,521,388,2023-04-12,1,112,35,Sports,Brand_2,112,35,77,Customer_521,56,Female,Groningen,2024-01-11,356
416,613,280,2022-01-05,3,224,124,Luxury,Brand_15,672,372,300,Customer_613,63,Male,Groningen,2020-07-07,1639
417,494,491,2023-01-18,4,226,162,Luxury,Brand_19,904,648,256,Customer_494,39,Female,Tokyo,2023-03-16,657
418,779,338,2022-11-21,2,182,108,Clothing,Brand_7,364,216,148,Customer_779,22,Female,Rotterdam,2023-06-14,567
419,64,336,2023-01-17,3,211,67,Books,Brand_5,633,201,432,Customer_64,36,Male,Lagos,2023-06-16,565
420,709,50,2021-04-27,2,212,57,Electronics,Brand_16,424,114,310,Customer_709,25,Female,Eindhoven,2021-10-12,1177
421,349,272,2022-04-30,4,192,75,Home,Brand_3,768,300,468,Customer_349,37,Female,Utrecht,2021-07-05,1276
422,479,316,2021-01-29,4,271,167,Books,Brand_13,1084,668,416,Customer_479,44,Female,Utrecht,2021-07-16,1265
423,898,302,2023-01-28,2,180,74,Clothing,Brand_4,360,148,212,Customer_898,30,Male,Eindhoven,2022-12-19,744
424,352,91,2021-05-15,3,135,112,Electronics,Brand_20,405,336,69,Customer_352,24,Female,Tokyo,2022-01-12,1085
425,551,400,2021-01-30,3,232,145,Sports,Brand_10,696,435,261,Customer_551,36,Male,Eindhoven,2023-12-07,391
